tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,data_year
2014-429,Stockholm,Hard,28.0,250,I,20141013,SM25,,DA,Jack Sock,R,191.0,USA,22.051,51.0,871.0,CA12,6.0,DA,Jeremy Chardy,R,188.0,FRA,27.666,34.0,1115.0,7-6(3) 6-3,3.0,R16,79.0,14.0,3.0,72.0,43.0,37.0,14.0,11.0,2.0,2.0,13.0,1.0,53.0,36.0,30.0,9.0,10.0,0.0,1.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,D875,2.0,DA,Grigor Dimitrov,R,191.0,BUL,23.411,10.0,3745.0,G681,,DA,Teymuraz Gabashvili,R,185.0,GEO,29.391,59.0,797.0,7-5 7-6(4),3.0,R16,114.0,8.0,4.0,89.0,52.0,34.0,18.0,12.0,4.0,7.0,3.0,2.0,77.0,51.0,30.0,13.0,12.0,1.0,5.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,BA47,1.0,DA,Tomas Berdych,R,196.0,CZE,29.07,7.0,4325.0,CA99,,Q,Marius Copil,R,191.0,ROU,23.989,181.0,281.0,6-2 6-2,3.0,QF,67.0,8.0,4.0,47.0,24.0,22.0,14.0,8.0,3.0,3.0,10.0,3.0,62.0,39.0,24.0,8.0,8.0,5.0,9.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,BC65,,Q,Matthias Bachinger,R,188.0,GER,27.532,203.0,239.0,ME82,,DA,Adrian Mannarino,L,180.0,FRA,26.289,79.0,700.0,4-6 6-1 6-4,3.0,QF,102.0,13.0,0.0,68.0,38.0,35.0,14.0,14.0,1.0,3.0,4.0,4.0,87.0,58.0,37.0,12.0,13.0,3.0,7.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,TA46,,DA,Bernard Tomic,R,196.0,AUS,21.977,76.0,726.0,V306,7.0,DA,Fernando Verdasco,L,188.0,ESP,30.91,36.0,1090.0,0-6 6-4 7-6(6),3.0,QF,120.0,7.0,2.0,90.0,58.0,40.0,15.0,14.0,4.0,9.0,10.0,4.0,97.0,66.0,46.0,15.0,14.0,3.0,6.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,D875,2.0,DA,Grigor Dimitrov,R,191.0,BUL,23.411,10.0,3745.0,SM25,,DA,Jack Sock,R,191.0,USA,22.051,51.0,871.0,5-7 6-4 6-3,3.0,QF,119.0,5.0,2.0,92.0,65.0,51.0,17.0,16.0,6.0,7.0,9.0,2.0,95.0,63.0,42.0,19.0,15.0,6.0,8.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,BA47,1.0,DA,Tomas Berdych,R,196.0,CZE,29.07,7.0,4325.0,BC65,,Q,Matthias Bachinger,R,188.0,GER,27.532,203.0,239.0,7-6(7) 6-4,3.0,SF,86.0,9.0,1.0,66.0,44.0,34.0,12.0,11.0,2.0,4.0,8.0,2.0,68.0,42.0,31.0,11.0,11.0,1.0,4.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,D875,2.0,DA,Grigor Dimitrov,R,191.0,BUL,23.411,10.0,3745.0,TA46,,DA,Bernard Tomic,R,196.0,AUS,21.977,76.0,726.0,6-3 7-5,3.0,SF,79.0,7.0,3.0,68.0,42.0,33.0,13.0,11.0,3.0,4.0,4.0,1.0,63.0,40.0,27.0,10.0,10.0,1.0,4.0,2014
2014-429,Stockholm,Hard,28.0,250,I,20141013,BA47,1.0,DA,Tomas Berdych,R,196.0,CZE,29.07,7.0,4325.0,D875,2.0,DA,Grigor Dimitrov,R,191.0,BUL,23.411,10.0,3745.0,5-7 6-4 6-4,3.0,F,141.0,13.0,1.0,93.0,53.0,40.0,24.0,16.0,4.0,6.0,8.0,3.0,103.0,72.0,46.0,19.0,16.0,5.0,8.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,BE90,,Q,Ricardas Berankis,R,175.0,LTU,24.312,116.0,488.0,KC56,,Q,Aslan Karatsev,R,185.0,RUS,21.106,221.0,218.0,6-3 6-4,3.0,R32,84.0,2.0,1.0,70.0,43.0,29.0,15.0,10.0,4.0,5.0,2.0,3.0,59.0,40.0,24.0,10.0,9.0,5.0,8.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,R419,6.0,DA,Tommy Robredo,R,180.0,ESP,32.452,21.0,1715.0,KD70,,Q,Pedja Krstin,R,183.0,SRB,20.11,263.0,181.0,7-6(6) 6-4,3.0,R32,87.0,7.0,0.0,61.0,40.0,30.0,14.0,11.0,1.0,3.0,2.0,4.0,67.0,44.0,26.0,13.0,11.0,1.0,4.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,KB05,,DA,Filip Krajinovic,R,185.0,SRB,22.626,96.0,574.0,J267,,DA,Malek Jaziri,R,185.0,TUN,30.73,75.0,728.0,6-4 6-2,3.0,R32,68.0,4.0,0.0,49.0,30.0,23.0,13.0,9.0,1.0,2.0,5.0,1.0,79.0,39.0,26.0,14.0,9.0,11.0,15.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,D864,,WC,Evgeny Donskoy,R,185.0,RUS,24.43,128.0,421.0,SC56,,DA,Dudi Sela,R,175.0,ISR,29.525,106.0,532.0,6-4 6-0,3.0,R32,63.0,8.0,2.0,46.0,26.0,23.0,12.0,8.0,3.0,3.0,1.0,5.0,61.0,34.0,20.0,11.0,8.0,6.0,10.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,G940,,DA,Sam Groth,R,193.0,AUS,26.984,88.0,634.0,RE44,,WC,Andrey Rublev,R,188.0,RUS,16.98,495.0,72.0,7-6(4) 7-5,3.0,R32,92.0,20.0,2.0,74.0,41.0,37.0,18.0,12.0,1.0,1.0,4.0,0.0,71.0,45.0,35.0,15.0,12.0,3.0,4.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,BD06,5.0,DA,Roberto Bautista Agut,R,183.0,ESP,26.497,16.0,1935.0,KB54,,DA,Andrey Kuznetsov,R,183.0,RUS,23.639,85.0,651.0,6-3 6-4,3.0,R32,79.0,3.0,1.0,65.0,38.0,25.0,15.0,10.0,1.0,3.0,1.0,2.0,61.0,33.0,20.0,11.0,9.0,7.0,11.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,G676,,DA,Daniel Gimeno-Traver,R,183.0,ESP,29.183,112.0,502.0,V708,,DA,Jiri Vesely,L,198.0,CZE,21.259,71.0,743.0,7-5 6-3,3.0,R32,82.0,7.0,1.0,55.0,32.0,29.0,13.0,11.0,3.0,4.0,2.0,2.0,76.0,55.0,38.0,6.0,10.0,9.0,12.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,D646,,DA,Ivan Dodig,R,183.0,CRO,29.777,86.0,645.0,R750,,DA,Pere Riba,R,183.0,ESP,26.516,115.0,496.0,6-4 6-2,3.0,R32,53.0,12.0,3.0,52.0,34.0,28.0,6.0,9.0,2.0,3.0,1.0,1.0,47.0,29.0,17.0,10.0,9.0,2.0,6.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,SA93,8.0,DA,Andreas Seppi,R,191.0,ITA,30.642,49.0,880.0,L987,,DA,Dusan Lajovic,R,183.0,SRB,24.287,66.0,764.0,7-5 6-4,3.0,R32,84.0,9.0,1.0,70.0,45.0,34.0,17.0,11.0,2.0,2.0,5.0,0.0,68.0,41.0,30.0,14.0,11.0,5.0,7.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,Y061,7.0,DA,Mikhail Youzhny,R,183.0,RUS,32.301,27.0,1305.0,BI53,,Q,Victor Baluda,R,185.0,RUS,22.034,466.0,80.0,6-3 6-4,3.0,R32,89.0,2.0,1.0,55.0,26.0,21.0,19.0,10.0,0.0,1.0,4.0,2.0,70.0,44.0,26.0,14.0,9.0,5.0,8.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,MA21,,DA,Juan Monaco,R,185.0,ARG,30.541,70.0,750.0,L503,,DA,Paolo Lorenzi,R,183.0,ITA,32.827,73.0,734.0,6-3 5-7 6-3,3.0,R32,146.0,3.0,3.0,94.0,65.0,42.0,15.0,15.0,6.0,10.0,4.0,2.0,100.0,62.0,37.0,18.0,15.0,6.0,12.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,K926,,DA,Mikhail Kukushkin,R,183.0,KAZ,26.798,74.0,732.0,KE29,,WC,Karen Khachanov,R,198.0,RUS,18.396,282.0,169.0,6-7(3) 6-0 6-2,3.0,R32,124.0,6.0,1.0,89.0,56.0,41.0,16.0,13.0,2.0,3.0,4.0,3.0,90.0,56.0,32.0,14.0,13.0,9.0,15.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,BE90,,Q,Ricardas Berankis,R,175.0,LTU,24.312,116.0,488.0,R975,1.0,DA,Milos Raonic,R,196.0,CAN,23.795,9.0,3885.0,6-3 4-6 6-3,3.0,R16,113.0,7.0,3.0,83.0,59.0,42.0,12.0,14.0,3.0,5.0,15.0,3.0,85.0,50.0,38.0,14.0,14.0,3.0,7.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,BD06,5.0,DA,Roberto Bautista Agut,R,183.0,ESP,26.497,16.0,1935.0,G940,,DA,Sam Groth,R,193.0,AUS,26.984,88.0,634.0,7-6(5) 7-6(4),3.0,R16,84.0,7.0,0.0,71.0,45.0,39.0,21.0,12.0,0.0,0.0,19.0,1.0,72.0,51.0,40.0,16.0,12.0,2.0,2.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,G858,3.0,DA,Ernests Gulbis,R,191.0,LAT,26.119,13.0,2465.0,G676,,DA,Daniel Gimeno-Traver,R,183.0,ESP,29.183,112.0,502.0,6-3 7-6(3),3.0,R16,89.0,6.0,1.0,74.0,47.0,33.0,15.0,11.0,1.0,3.0,1.0,3.0,70.0,43.0,25.0,15.0,10.0,4.0,7.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,SA93,8.0,DA,Andreas Seppi,R,191.0,ITA,30.642,49.0,880.0,D646,,DA,Ivan Dodig,R,183.0,CRO,29.777,86.0,645.0,7-5 7-6(3),3.0,R16,111.0,4.0,7.0,101.0,60.0,43.0,18.0,12.0,10.0,12.0,13.0,1.0,77.0,47.0,36.0,11.0,12.0,1.0,4.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,Y061,7.0,DA,Mikhail Youzhny,R,183.0,RUS,32.301,27.0,1305.0,MA21,,DA,Juan Monaco,R,185.0,ARG,30.541,70.0,750.0,6-3 7-6(6),3.0,R16,102.0,3.0,1.0,80.0,45.0,31.0,20.0,11.0,4.0,6.0,1.0,1.0,65.0,49.0,29.0,10.0,10.0,3.0,6.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,K926,,DA,Mikhail Kukushkin,R,183.0,KAZ,26.798,74.0,732.0,F510,4.0,DA,Fabio Fognini,R,178.0,ITA,27.389,19.0,1790.0,6-4 6-2,3.0,R16,76.0,3.0,1.0,59.0,34.0,24.0,12.0,9.0,2.0,4.0,4.0,8.0,65.0,34.0,20.0,10.0,9.0,6.0,11.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,R419,6.0,DA,Tommy Robredo,R,180.0,ESP,32.452,21.0,1715.0,KB05,,DA,Filip Krajinovic,R,185.0,SRB,22.626,96.0,574.0,6-3 6-4,3.0,R16,60.0,10.0,1.0,52.0,37.0,35.0,7.0,10.0,2.0,2.0,2.0,1.0,50.0,30.0,21.0,12.0,9.0,5.0,7.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,C977,2.0,DA,Marin Cilic,R,198.0,CRO,26.04,8.0,3945.0,D864,,WC,Evgeny Donskoy,R,185.0,RUS,24.43,128.0,421.0,6-3 3-6 6-3,3.0,R16,113.0,8.0,3.0,88.0,51.0,39.0,18.0,14.0,3.0,5.0,5.0,1.0,69.0,40.0,31.0,14.0,13.0,2.0,5.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,BD06,5.0,DA,Roberto Bautista Agut,R,183.0,ESP,26.497,16.0,1935.0,BE90,,Q,Ricardas Berankis,R,175.0,LTU,24.312,116.0,488.0,7-5 6-3,3.0,QF,97.0,9.0,4.0,89.0,59.0,42.0,14.0,11.0,12.0,13.0,0.0,2.0,61.0,37.0,23.0,10.0,10.0,3.0,6.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,G858,3.0,DA,Ernests Gulbis,R,191.0,LAT,26.119,13.0,2465.0,SA93,8.0,DA,Andreas Seppi,R,191.0,ITA,30.642,49.0,880.0,7-6(6) 4-6 7-6(3),3.0,QF,148.0,17.0,5.0,112.0,64.0,55.0,19.0,17.0,3.0,5.0,7.0,6.0,108.0,64.0,50.0,26.0,17.0,1.0,2.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,K926,,DA,Mikhail Kukushkin,R,183.0,KAZ,26.798,74.0,732.0,Y061,7.0,DA,Mikhail Youzhny,R,183.0,RUS,32.301,27.0,1305.0,1-6 7-6(5) 6-0,3.0,QF,132.0,4.0,1.0,82.0,54.0,40.0,13.0,12.0,1.0,4.0,5.0,1.0,93.0,60.0,41.0,14.0,13.0,4.0,8.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,C977,2.0,DA,Marin Cilic,R,198.0,CRO,26.04,8.0,3945.0,R419,6.0,DA,Tommy Robredo,R,180.0,ESP,32.452,21.0,1715.0,6-3 6-3,3.0,QF,77.0,10.0,1.0,65.0,39.0,32.0,10.0,9.0,6.0,7.0,1.0,1.0,54.0,34.0,21.0,8.0,9.0,5.0,9.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,BD06,5.0,DA,Roberto Bautista Agut,R,183.0,ESP,26.497,16.0,1935.0,G858,3.0,DA,Ernests Gulbis,R,191.0,LAT,26.119,13.0,2465.0,6-4 6-4,3.0,SF,83.0,4.0,4.0,57.0,33.0,27.0,16.0,10.0,1.0,1.0,7.0,0.0,67.0,39.0,29.0,13.0,10.0,6.0,8.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,C977,2.0,DA,Marin Cilic,R,198.0,CRO,26.04,8.0,3945.0,K926,,DA,Mikhail Kukushkin,R,183.0,KAZ,26.798,74.0,732.0,4-6 6-3 6-2,3.0,SF,133.0,10.0,1.0,98.0,53.0,40.0,22.0,14.0,6.0,8.0,1.0,1.0,96.0,59.0,33.0,22.0,13.0,9.0,13.0,2014
2014-438,Moscow,Hard,28.0,250,I,20141013,C977,2.0,DA,Marin Cilic,R,198.0,CRO,26.04,8.0,3945.0,BD06,5.0,DA,Roberto Bautista Agut,R,183.0,ESP,26.497,16.0,1935.0,6-4 6-4,3.0,F,84.0,10.0,1.0,71.0,47.0,32.0,16.0,10.0,6.0,6.0,2.0,1.0,59.0,40.0,28.0,11.0,10.0,2.0,4.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,F324,1.0,DA,Roger Federer,R,185.0,SUI,33.199,2.0,9080.0,MA30,,DA,Gilles Muller,L,193.0,LUX,31.45,51.0,847.0,6-2 6-1,3.0,R32,46.0,9.0,2.0,36.0,21.0,20.0,12.0,8.0,0.0,0.0,3.0,2.0,38.0,20.0,11.0,8.0,7.0,1.0,5.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,D646,,DA,Ivan Dodig,R,183.0,CRO,29.796,85.0,655.0,C582,,WC,Marco Chiudinelli,R,185.0,SUI,33.109,178.0,289.0,6-4 6-7(7) 6-4,3.0,R32,172.0,17.0,3.0,115.0,55.0,43.0,28.0,16.0,9.0,12.0,2.0,4.0,120.0,61.0,41.0,28.0,16.0,9.0,14.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,Y124,,DA,Donald Young,L,183.0,USA,25.243,69.0,751.0,B884,,DA,Carlos Berlocq,R,183.0,ARG,31.71,78.0,700.0,7-6(5) 6-4,3.0,R32,105.0,4.0,3.0,64.0,29.0,26.0,17.0,11.0,0.0,2.0,2.0,5.0,88.0,46.0,28.0,23.0,11.0,8.0,11.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,R975,4.0,DA,Milos Raonic,R,196.0,CAN,23.814,9.0,3840.0,J386,,DA,Steve Johnson,R,188.0,USA,24.821,41.0,999.0,7-6(4) 6-4,3.0,R32,90.0,12.0,1.0,74.0,36.0,29.0,26.0,11.0,5.0,5.0,5.0,1.0,66.0,35.0,26.0,21.0,11.0,1.0,2.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,CG80,,WC,Borna Coric,R,188.0,CRO,17.93,124.0,447.0,G858,6.0,DA,Ernests Gulbis,R,191.0,LAT,26.138,13.0,2465.0,7-6(2) 6-3,3.0,R32,94.0,6.0,2.0,69.0,34.0,25.0,22.0,11.0,4.0,6.0,9.0,4.0,72.0,42.0,26.0,13.0,10.0,11.0,14.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,G806,,DA,Andrey Golubev,R,180.0,KAZ,27.247,66.0,766.0,G681,,DA,Teymuraz Gabashvili,R,185.0,GEO,29.41,62.0,772.0,6-3 6-3,3.0,R32,62.0,1.0,0.0,42.0,21.0,20.0,16.0,9.0,0.0,0.0,2.0,0.0,54.0,38.0,23.0,8.0,9.0,2.0,5.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,H996,,Q,Pierre-Hugues Herbert,R,188.0,FRA,23.592,120.0,462.0,R613,,DA,Edouard Roger-Vasselin,R,185.0,FRA,30.894,64.0,770.0,6-3 6-7(5) 7-6(3),3.0,R32,139.0,26.0,3.0,115.0,59.0,52.0,32.0,17.0,4.0,4.0,3.0,2.0,110.0,74.0,55.0,19.0,16.0,2.0,3.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,N409,2.0,DA,Rafael Nadal,L,185.0,ESP,28.381,3.0,8105.0,BA98,,Q,Simone Bolelli,R,183.0,ITA,29.032,75.0,717.0,6-2 6-2,3.0,R32,72.0,3.0,0.0,52.0,36.0,29.0,8.0,8.0,0.0,0.0,0.0,0.0,46.0,30.0,16.0,6.0,8.0,3.0,7.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,I165,,DA,Denis Istomin,R,185.0,UZB,28.118,55.0,825.0,J397,,DA,Jerzy Janowicz,R,203.0,POL,23.934,36.0,1075.0,6-1 6-1,3.0,R32,55.0,14.0,2.0,41.0,26.0,22.0,8.0,7.0,2.0,2.0,2.0,7.0,59.0,30.0,17.0,10.0,7.0,6.0,11.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,PD07,,DA,Vasek Pospisil,R,193.0,CAN,24.326,44.0,965.0,N289,,DA,Jarkko Nieminen,L,185.0,FIN,33.243,57.0,813.0,6-3 6-7(4) 6-4,3.0,R32,118.0,29.0,3.0,104.0,62.0,55.0,23.0,16.0,3.0,3.0,2.0,4.0,96.0,65.0,55.0,12.0,15.0,6.0,8.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,D875,5.0,DA,Grigor Dimitrov,R,191.0,BUL,23.431,11.0,3645.0,Z355,,WC,Alexander Zverev,R,198.0,GER,17.5,135.0,398.0,2-6 6-4 6-2,3.0,R32,105.0,7.0,5.0,80.0,43.0,31.0,20.0,13.0,11.0,14.0,4.0,3.0,76.0,49.0,32.0,14.0,13.0,1.0,5.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,K926,,DA,Mikhail Kukushkin,R,183.0,KAZ,26.817,84.0,660.0,W367,3.0,DA,Stan Wawrinka,R,183.0,SUI,29.563,4.0,5385.0,6-4 6-7(1) 6-3,3.0,R32,133.0,2.0,1.0,90.0,50.0,39.0,23.0,16.0,4.0,6.0,3.0,4.0,97.0,48.0,38.0,26.0,15.0,6.0,10.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,B896,,DA,Benjamin Becker,R,178.0,GER,33.344,45.0,963.0,E698,,Q,Gastao Elias,R,180.0,POR,23.904,138.0,392.0,6-3 6-2,3.0,R32,62.0,3.0,4.0,48.0,32.0,27.0,8.0,8.0,2.0,2.0,13.0,3.0,57.0,23.0,19.0,12.0,9.0,3.0,7.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,D750,,Q,Kenny De Schepper,L,203.0,FRA,27.395,119.0,474.0,D874,,DA,Federico Delbonis,L,193.0,ARG,24.041,61.0,775.0,7-6(3) 7-5,3.0,R32,115.0,15.0,5.0,85.0,53.0,41.0,15.0,12.0,3.0,4.0,4.0,2.0,81.0,40.0,27.0,22.0,12.0,7.0,9.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,K336,8.0,DA,Ivo Karlovic,R,211.0,CRO,35.641,31.0,1220.0,R685,,DA,Lukas Rosol,R,193.0,CZE,29.24,30.0,1245.0,7-6(4) 6-3,3.0,R32,67.0,23.0,1.0,55.0,44.0,42.0,7.0,11.0,0.0,0.0,7.0,7.0,61.0,32.0,27.0,16.0,10.0,3.0,4.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,GB88,7.0,DA,David Goffin,R,180.0,BEL,23.869,28.0,1278.0,TB69,,DA,Dominic Thiem,R,185.0,AUT,21.128,39.0,1024.0,7-6(4) 6-3,3.0,R32,76.0,15.0,2.0,66.0,35.0,32.0,17.0,11.0,0.0,1.0,1.0,3.0,60.0,42.0,27.0,11.0,10.0,1.0,3.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,F324,1.0,DA,Roger Federer,R,185.0,SUI,33.199,2.0,9080.0,I165,,DA,Denis Istomin,R,185.0,UZB,28.118,55.0,825.0,3-6 6-3 6-4,3.0,R16,108.0,6.0,0.0,71.0,44.0,40.0,17.0,14.0,3.0,4.0,11.0,4.0,98.0,56.0,42.0,21.0,14.0,10.0,12.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,D875,5.0,DA,Grigor Dimitrov,R,191.0,BUL,23.431,11.0,3645.0,PD07,,DA,Vasek Pospisil,R,193.0,CAN,24.326,44.0,965.0,6-2 6-2,3.0,R16,64.0,3.0,3.0,48.0,29.0,25.0,9.0,8.0,0.0,0.0,4.0,4.0,53.0,25.0,19.0,10.0,8.0,7.0,11.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,B896,,DA,Benjamin Becker,R,178.0,GER,33.344,45.0,963.0,K926,,DA,Mikhail Kukushkin,R,183.0,KAZ,26.817,84.0,660.0,6-7(3) 7-6(4) 4-0 RET,3.0,R16,128.0,15.0,3.0,83.0,54.0,42.0,13.0,14.0,2.0,5.0,9.0,1.0,94.0,55.0,34.0,21.0,14.0,5.0,10.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,K336,8.0,DA,Ivo Karlovic,R,211.0,CRO,35.641,31.0,1220.0,D750,,Q,Kenny De Schepper,L,203.0,FRA,27.395,119.0,474.0,6-7(6) 6-4 6-3,3.0,R16,117.0,18.0,4.0,84.0,50.0,48.0,21.0,16.0,1.0,1.0,8.0,2.0,92.0,57.0,43.0,22.0,15.0,4.0,6.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,GB88,7.0,DA,David Goffin,R,180.0,BEL,23.869,28.0,1278.0,D646,,DA,Ivan Dodig,R,183.0,CRO,29.796,85.0,655.0,7-6(0) 6-4,3.0,R16,92.0,5.0,5.0,68.0,37.0,27.0,16.0,11.0,4.0,7.0,5.0,4.0,78.0,37.0,28.0,15.0,11.0,8.0,12.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,R975,4.0,DA,Milos Raonic,R,196.0,CAN,23.814,9.0,3840.0,Y124,,DA,Donald Young,L,183.0,USA,25.243,69.0,751.0,6-4 6-7(5) 7-6(2),3.0,R16,139.0,22.0,7.0,114.0,68.0,57.0,23.0,17.0,2.0,2.0,8.0,2.0,109.0,58.0,48.0,27.0,17.0,2.0,3.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,CG80,,WC,Borna Coric,R,188.0,CRO,17.93,124.0,447.0,G806,,DA,Andrey Golubev,R,180.0,KAZ,27.247,66.0,766.0,6-4 6-4,3.0,R16,84.0,2.0,1.0,55.0,25.0,23.0,17.0,10.0,0.0,1.0,4.0,1.0,60.0,33.0,24.0,12.0,10.0,1.0,4.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,N409,2.0,DA,Rafael Nadal,L,185.0,ESP,28.381,3.0,8105.0,H996,,Q,Pierre-Hugues Herbert,R,188.0,FRA,23.592,120.0,462.0,6-1 6-1,3.0,R16,57.0,0.0,1.0,41.0,29.0,21.0,9.0,7.0,2.0,2.0,2.0,11.0,37.0,10.0,6.0,8.0,7.0,1.0,6.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,F324,1.0,DA,Roger Federer,R,185.0,SUI,33.199,2.0,9080.0,D875,5.0,DA,Grigor Dimitrov,R,191.0,BUL,23.431,11.0,3645.0,7-6(4) 6-2,3.0,QF,90.0,10.0,1.0,65.0,37.0,31.0,18.0,10.0,4.0,4.0,7.0,1.0,74.0,45.0,32.0,13.0,10.0,4.0,6.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,K336,8.0,DA,Ivo Karlovic,R,211.0,CRO,35.641,31.0,1220.0,B896,,DA,Benjamin Becker,R,178.0,GER,33.344,45.0,963.0,6-4 6-4,3.0,QF,76.0,19.0,5.0,62.0,46.0,40.0,4.0,10.0,4.0,5.0,4.0,3.0,64.0,43.0,28.0,11.0,10.0,3.0,6.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,GB88,7.0,DA,David Goffin,R,180.0,BEL,23.869,28.0,1278.0,R975,4.0,DA,Milos Raonic,R,196.0,CAN,23.814,9.0,3840.0,6-7(3) 6-3 6-4,3.0,QF,135.0,12.0,6.0,104.0,48.0,44.0,28.0,16.0,6.0,7.0,21.0,8.0,110.0,54.0,45.0,25.0,15.0,6.0,9.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,CG80,,WC,Borna Coric,R,188.0,CRO,17.93,124.0,447.0,N409,2.0,DA,Rafael Nadal,L,185.0,ESP,28.381,3.0,8105.0,6-2 7-6(4),3.0,QF,101.0,6.0,2.0,74.0,36.0,29.0,20.0,10.0,3.0,4.0,1.0,0.0,60.0,44.0,30.0,7.0,10.0,2.0,5.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,F324,1.0,DA,Roger Federer,R,185.0,SUI,33.199,2.0,9080.0,K336,8.0,DA,Ivo Karlovic,R,211.0,CRO,35.641,31.0,1220.0,7-6(8) 3-6 6-3,3.0,SF,102.0,7.0,3.0,86.0,55.0,47.0,22.0,15.0,1.0,2.0,33.0,2.0,85.0,63.0,53.0,12.0,15.0,3.0,4.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,GB88,7.0,DA,David Goffin,R,180.0,BEL,23.869,28.0,1278.0,CG80,,WC,Borna Coric,R,188.0,CRO,17.93,124.0,447.0,6-4 3-6 6-3,3.0,SF,126.0,10.0,6.0,84.0,39.0,32.0,26.0,14.0,2.0,3.0,10.0,7.0,96.0,56.0,42.0,20.0,14.0,5.0,7.0,2014
2014-328,Basel,Hard,32.0,500,I,20141020,F324,1.0,DA,Roger Federer,R,185.0,SUI,33.199,2.0,9080.0,GB88,7.0,DA,David Goffin,R,180.0,BEL,23.869,28.0,1278.0,6-2 6-2,3.0,F,52.0,5.0,1.0,37.0,22.0,18.0,14.0,8.0,0.0,0.0,6.0,4.0,47.0,23.0,18.0,6.0,8.0,2.0,6.0,2014
